number,prefix,specialPrefix,firstName,lastName,const_id,partyNumber,party
7,นาย,,บัวลา,จันทร์แก้ว,นครพนม-4,27,ประชาธิปัตย์
8,นาย,,กฐสักกษัษฐี,โคตุทา,นครพนม-4,6,รวมไทยสร้างชาติ
9,นาย,,บัญชา,มาตย์วังแสง,นครพนม-4,36,ไทยพร้อม
10,นางสาว,,ณัฐพร,ฝาระมี,นครพนม-4,43,พลังประชารัฐ
11,นาย,,สุริยา,พรหมดี,นครพนม-4,48,ไทยสร้างไทย
1,นาง,,ราตรี,เจริญศรี,มุกดาหาร-1,27,ประชาธิปัตย์
2,นาย,,ชายสิทธิ์,สุวรรณโชติ,มุกดาหาร-1,46,ประชาชน
3,นาย,,นนทภูมิ,ตั้งปณิธานนท์,มุกดาหาร-1,9,เพื่อไทย
4,นาย,,วิริยะ,ทองผา,มุกดาหาร-1,37,ภูมิใจไทย
5,นาย,,พนมชัย,พันธุ์พุทธ,มุกดาหาร-1,42,กล้าธรรม
6,พันตำรวจโท,,จิตต์,ศรีโยหะ มุกดาธนพงศ์,มุกดาหาร-1,43,พลังประชารัฐ
7,ร้อยตำรวจตรี,,สุเทียน,ทองโสม,มุกดาหาร-1,12,เสรีรวมไทย
8,นาย,,สุนทร,มีสิทธิ์,มุกดาหาร-1,56,เพื่อบ้านเมือง
9,ร้อยตำรวจตรี,,สมบูรณ์,ยงยุทธ,มุกดาหาร-1,8,ประชาธิปไตยใหม่
10,นาย,,ชินกร,ขวัญเมือง,มุกดาหาร-1,11,เศรษฐกิจ
11,นาย,,ณัฐพล,พรมวิชา,มุกดาหาร-1,6,รวมไทยสร้างชาติ
1,นาย,,เลขาดำไตรสรณคมน์,หนองเรือง,มุกดาหาร-2,42,กล้าธรรม
2,นางสาว,,ปภาสิริ,ประทุมลี,มุกดาหาร-2,43,พลังประชารัฐ
3,นาง,,กิ่งฟ้า,อรพันธ์,มุกดาหาร-2,27,ประชาธิปัตย์
4,นางสาว,,ปิยธิดา,บุตรกาล,มุกดาหาร-2,9,เพื่อไทย
5,นาย,,ณกร,ชารีพันธ์,มุกดาหาร-2,46,ประชาชน
6,นาย,,ประพันธ์,คนหาญ,มุกดาหาร-2,37,ภูมิใจไทย
7,นาย,,ก้องบุญ,ชาธิราช,มุกดาหาร-2,56,เพื่อบ้านเมือง
8,นาย,,วรสิงฆ์,บับพาน,มุกดาหาร-2,10,ทางเลือกใหม่
1,นาย,,ปราณกมล,สุขวรวงษ์,เชียงใหม่-1,24,วิชชั่นใหม่
2,นางสาว,,เพชรรัตน์,ใหม่ชมภู,เชียงใหม่-1,46,ประชาชน
3,นางสาว,,มนัญชยา,นิลประยูร,เชียงใหม่-1,11,เศรษฐกิจ
4,นาย,,ภวฤทธิ์,กาญจนเกตุ,เชียงใหม่-1,42,กล้าธรรม
5,นาย,,ชินภัสร์,กิจเลิศสิริวัฒนา,เชียงใหม่-1,37,ภูมิใจไทย
6,นาย,,ธีรพัฒน์,ตันพิริยะกุล,เชียงใหม่-1,9,เพื่อไทย
7,นางสาว,,นารากร,ติยายน,เชียงใหม่-1,27,ประชาธิปัตย์
8,นาย,,พจนารถ,ศรียารัณย,เชียงใหม่-1,44,โอกาสใหม่
9,นาย,,นิธิวิทย์,เกียรติสยมภู,เชียงใหม่-1,6,รวมไทยสร้างชาติ
10,นาย,,ญาณพัฒน์,พันอ้น,เชียงใหม่-1,49,ไทยก้าวใหม่
11,นาย,,อิสระพงศ์,เจริญวรายุทธ,เชียงใหม่-1,35,รักชาติ
12,ว่าที่ร้อยเอก,,จอห์นนพดล,วศินสุนทร,เชียงใหม่-1,12,เสรีรวมไทย
1,นาย,,เพทาย,เตโชฬาร,เชียงใหม่-2,9,เพื่อไทย
2,พลตำรวจตรี,,ปิยะพันธ์,ภัทรพงศ์สินธุ์,เชียงใหม่-2,27,ประชาธิปัตย์
3,ร้อยตำรวจตรี ดร.,,เกษมสันต์,ยศรุ่งโรจน์,เชียงใหม่-2,42,กล้าธรรม
4,นาย,,อานนท์,สิงห์ตาแก้ว,เชียงใหม่-2,6,รวมไทยสร้างชาติ
5,นาง,,ศรีพรรณ์,เขียวทอง,เชียงใหม่-2,22,ก้าวอิสระ
6,นาย,,ยุทธนา,สุวรรณ,เชียงใหม่-2,37,ภูมิใจไทย
7,นาย,,เลอยศ,พุทธชิโนรสสกุล,เชียงใหม่-2,43,พลังประชารัฐ
8,นางสาว,,การณิก,จันทดา,เชียงใหม่-2,46,ประชาชน
9,นาย,,ตะวัน,ตุ้มวอน,เชียงใหม่-2,11,เศรษฐกิจ
10,นาย,,ประเสริฐ,คเณสุข,เชียงใหม่-2,24,วิชชั่นใหม่
11,นาย,,ภาณุวิชญ์,สายหมอก,เชียงใหม่-2,49,ไทยก้าวใหม่
12,นางสาว,,ศิวพร,ตุลวรรธนะ,เชียงใหม่-2,31,ประชากรไทย
1,นาย,,เกษม,ปารมีศิลป์ขจร,เชียงใหม่-3,37,ภูมิใจไทย
2,นาย,,เตชสิทธิ์,สีแดง,เชียงใหม่-3,24,วิชชั่นใหม่
3,พลตรี,,พนม,ศรีเผือด,เชียงใหม่-3,44,โอกาสใหม่
4,นาย,,ธนากร,สุภาษา,เชียงใหม่-3,42,กล้าธรรม
5,นาย,,ณัฐพล,โตวิจักษณ์ชัยกุล,เชียงใหม่-3,46,ประชาชน
6,นาง,,สรวีย์,เขื่อนวงค์วิน,เชียงใหม่-3,11,เศรษฐกิจ
7,นาย,,ไพศาล,ใจแก้ว,เชียงใหม่-3,6,รวมไทยสร้างชาติ
8,นาย,,จักรพล,ตั้งสุทธิธรรม,เชียงใหม่-3,9,เพื่อไทย
9,นาย,,ศักดิ์สุบรรณ,คันธา,เชียงใหม่-3,27,ประชาธิปัตย์
10,นาย,,อรุณ,โปธิตา,เชียงใหม่-3,7,พลวัต
11,นาง,,จิตรา,สุจารี,เชียงใหม่-3,31,ประชากรไทย
12,นาย,,พรชัย,อรรถปรียางกูร,เชียงใหม่-3,22,ก้าวอิสระ
13,นาย,,สมหวัง,อุทัศ,เชียงใหม่-3,12,เสรีรวมไทย
14,นาง,,ดรุณี,นันทวิชัย,เชียงใหม่-3,56,เพื่อบ้านเมือง
1,นาย,,ศรัณญ์,ใจคำ,เชียงใหม่-4,37,ภูมิใจไทย
2,นาง,,กิ่งกาญจน์,ณ เชียงใหม่,เชียงใหม่-4,22,ก้าวอิสระ
3,นาย,,สุนทร,ชัยศรีอ้าย,เชียงใหม่-4,11,เศรษฐกิจ
4,นาย,,ภานุ,เจริญสุข,เชียงใหม่-4,9,เพื่อไทย
5,นาย,,ประเสริฐ,ทรงคำ,เชียงใหม่-4,43,พลังประชารัฐ
6,นางสาว,,พุธิตา,ชัยอนันต์,เชียงใหม่-4,46,ประชาชน
7,นาย,,จิรวัฒน์,อริยคงพันธุ์,เชียงใหม่-4,27,ประชาธิปัตย์
8,นาย,,โสภณ,โกชุม,เชียงใหม่-4,42,กล้าธรรม
9,นาย,,ธนกฤต,การบูรณ์,เชียงใหม่-4,24,วิชชั่นใหม่
10,พันเอก,,ศรัณย์,แสนพรหม,เชียงใหม่-4,6,รวมไทยสร้างชาติ
11,นาย,,บุญฤทธิ์,มูลเฟย,เชียงใหม่-4,31,ประชากรไทย
12,นาย,,ชาญชัย,ชัยมงคล,เชียงใหม่-4,49,ไทยก้าวใหม่
13,นาง,,ภัทรพรรณ,เหล่าสถิรวงค์,เชียงใหม่-4,23,ปวงชนไทย
1,นางสาว,,อัจฉรารัตน์,นันทะเสน,เชียงใหม่-5,9,เพื่อไทย
2,นาง,,ณัฐสุรางค์,กิตติภัทเมธา,เชียงใหม่-5,24,วิชชั่นใหม่
3,ร้อยตำรวจเอก,,ปรีชาพล,รัตนมณี,เชียงใหม่-5,11,เศรษฐกิจ
4,นาย,,กฤศอนันต์,วัฒนะ,เชียงใหม่-5,44,โอกาสใหม่
5,นาย,,ธนภูมิ,วงศ์บุณยกรชัย,เชียงใหม่-5,42,กล้าธรรม
6,นาง,,วาสนา,ทองสุข,เชียงใหม่-5,37,ภูมิใจไทย
7,นาย,,สุรเวศม์,รินแก้ว,เชียงใหม่-5,27,ประชาธิปัตย์
8,ร้อยตำรวจโท,,วิทยา,สิงห์มณี,เชียงใหม่-5,6,รวมไทยสร้างชาติ
